PcanvID,SymbolID,MUX,Name,UNIT,OutputFormat,DataType,Factor,Offset,BitStart,BitLength,DataFormat,DisplayMode,Minimum,Maximum,DefaultValue,VALKey,EffectiveDate,EndDate,IsActive,LastUpdate,AdjBitStart,StartBucket,EndBucket
1453,2566804481,,PCc1_uin_ReadyCurrent_a,,,,.10000000,.00000000,15,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.490000000,8,2,3
1454,2566808833,,PCc1_uin_ReqI_a,,,,.10000000,.00000000,7,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.497000000,0,1,2
1455,2566808833,,PCc1_uin_ReqP_kw,,,,.10000000,.00000000,39,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.500000000,32,5,6
1456,2566808833,,PCc1_uin_ReqV_v,,,,.10000000,.00000000,23,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.507000000,16,3,4
1457,2566808897,,PCc1_uin_ESSI_a,,,,.10000000,.00000000,7,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.513000000,0,1,2
1458,2566808897,,PCc1_usi_ESST_c,,,,1.00000000,-40.00000000,47,8,0,,-40.0000,215.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.520000000,40,6,6
1459,2566808897,,PCc1_uin_ESSV_v,,,,.10000000,.00000000,23,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.523000000,16,3,4
1460,2566808961,,PCc1_uin_ESSSoC_pct,,,,.10000000,.00000000,7,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.530000000,0,1,2
1461,2566808961,,PCc1_uin_TimetoFull_s,,,,1.00000000,.00000000,23,16,0,,.0000,65535.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.533000000,16,3,4
1462,2566809089,,PCc1_uin_ESMAbortCharge_xx,,,,1.00000000,.00000000,7,16,0,,.0000,65535.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.540000000,0,1,2
1463,2566804993,,PCc1_uin_ChargerAbort_xx,,,,1.00000000,.00000000,7,16,0,,.0000,65535.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.550000000,0,1,2
1464,2566809345,,PCc1_uin_EOCAvgCellT_c,,,,.10000000,.00000000,55,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.557000000,48,7,8
1465,2566809345,,PCc1_uin_EOCEndingSoC_pct,,,,.50000000,.00000000,23,16,0,,.0000,32767.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.560000000,16,3,4
1466,2566809345,,PCc1_uin_EOCMaxCellT_c,,,,.10000000,.00000000,39,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.563000000,32,5,6
1467,2566809345,,PCc1_uin_EOCStartingSoC_pct,,,,.50000000,.00000000,7,16,0,,.0000,32767.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.570000000,0,1,2
1468,2566805249,,PCc1_uin_EOCAhCharged_ahr,,,,1.00000000,.00000000,7,16,0,,.0000,65535.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.580000000,0,1,2
1469,2566805249,,PCc1_uin_EOCMaxChargerP_kw,,,,.10000000,.00000000,23,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.583000000,16,3,4
1470,2566805249,,PCc1_udi_EOCWhCharged_whr,,,,1.00000000,.00000000,39,32,0,,.0000,4294967295.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.587000000,32,5,8
1471,2566807554,,PCc2_udi_BatteryID_xx,,,,1.00000000,.00000000,7,32,0,,.0000,4294967295.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.593000000,0,1,4
1472,2566807554,,PCc2_uin_BMSVersion_xx,,,,1.00000000,.00000000,39,16,0,,.0000,65535.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.600000000,32,5,6
1473,2566807554,,PCc2_uin_CommProtocol_xx,,,,1.00000000,.00000000,55,16,0,,.0000,65535.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.603000000,48,7,8
1474,2566803458,,PCc2_usi_PowerLevel_xx,,,,1.00000000,.00000000,7,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.610000000,0,1,1
1475,2566803458,,PCc2_usi_ChargerInside_xx,,,,1.00000000,.00000000,15,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.613000000,8,2,2
1476,2566803458,,PCc2_usi_BMSIdentified_xx,,,,1.00000000,.00000000,23,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.617000000,16,3,3
1477,2566803458,,PCc2_usi_OutletNumber_xx,,,,1.00000000,.00000000,31,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.620000000,24,4,4
1478,2566803458,,PCc2_udi_ChargerSerial_xx,,,,1.00000000,.00000000,39,32,0,,.0000,4294967295.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.623000000,32,5,8
1479,2566807810,,PCc2_udi_VIN1_xx,,,,1.00000000,.00000000,7,64,0,,.0000,18446744073710000000.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.630000000,0,1,8
1480,2566807826,,PCc2_udi_VIN1_xx,,,,1.00000000,.00000000,7,64,0,,.0000,18446744073710000000.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.640000000,0,1,8
1481,2566807842,,PCc2_udi_VIN1_xx,,,,1.00000000,.00000000,7,64,0,,.0000,18446744073710000000.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.647000000,0,1,8
1482,2566808322,,PCc2_uin_ESMMaxCap_ahr,,,,.10000000,.00000000,55,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.657000000,48,7,8
1483,2566808322,,PCc2_uin_ESMMaxI_a,,,,.10000000,.00000000,23,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.663000000,16,3,4
1484,2566808322,,PCc2_uin_ESMMaxP_kw,,,,.10000000,.00000000,39,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.667000000,32,5,6
1485,2566808322,,PCc2_uin_ESMMaxV_v,,,,.10000000,.00000000,7,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.670000000,0,1,2
1486,2566804226,,PCc2_uin_MaxV_v,,,,.10000000,.00000000,7,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.677000000,0,1,2
1487,2566804226,,PCc2_uin_MaxI_a,,,,.10000000,.00000000,23,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.680000000,16,3,4
1488,2566804226,,PCc2_uin_MaxP_kw,,,,.10000000,.00000000,39,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.687000000,32,5,6
1489,2566808578,,PCc2_usi_BMSTransferReady_xx,,,,1.00000000,.00000000,7,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.693000000,0,1,1
1490,2566804482,,PCc2_usi_TransferReady_xx,,,,1.00000000,.00000000,7,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.700000000,0,1,1
1491,2566804482,,PCc2_uin_ReadyCurrent_a,,,,.10000000,.00000000,15,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.710000000,8,2,3
1492,2566808834,,PCc2_uin_ReqI_a,,,,.10000000,.00000000,7,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.720000000,0,1,2
1493,2566808834,,PCc2_uin_ReqP_kw,,,,.10000000,.00000000,39,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.727000000,32,5,6
1494,2566808834,,PCc2_uin_ReqV_v,,,,.10000000,.00000000,23,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.730000000,16,3,4
1495,2566808962,,PCc2_uin_ESSSoC_pct,,,,.10000000,.00000000,7,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.740000000,0,1,2
1496,2566808962,,PCc2_uin_TimetoFull_s,,,,1.00000000,.00000000,23,16,0,,.0000,65535.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.743000000,16,3,4
1497,2566809090,,PCc2_uin_ESMAbortCharge_xx,,,,1.00000000,.00000000,7,16,0,,.0000,65535.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.750000000,0,1,2
1498,2566804994,,PCc2_uin_ChargerAbort_xx,,,,1.00000000,.00000000,7,16,0,,.0000,65535.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.757000000,0,1,2
1499,2566808898,,PCc2_uin_ESSI_a,,,,.10000000,.00000000,7,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.767000000,0,1,2
1500,2566808898,,PCc2_usi_ESST_c,,,,1.00000000,-40.00000000,47,8,0,,-40.0000,215.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.770000000,40,6,6
1501,2566808898,,PCc2_uin_ESSV_v,,,,.10000000,.00000000,23,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.773000000,16,3,4
1502,2566809346,,PCc2_uin_EOCAvgCellT_c,,,,.10000000,.00000000,55,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.783000000,48,7,8
1503,2566809346,,PCc2_uin_EOCEndingSoC_pct,,,,.50000000,.00000000,23,16,0,,.0000,32767.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.790000000,16,3,4
1504,2566809346,,PCc2_uin_EOCMaxCellT_c,,,,.10000000,.00000000,39,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.790000000,32,5,6
1505,2566809346,,PCc2_uin_EOCStartingSoC_pct,,,,.50000000,.00000000,7,16,0,,.0000,32767.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.797000000,0,1,2
1506,2566805250,,PCc2_uin_EOCAhCharged_ahr,,,,.10000000,.00000000,7,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.803000000,0,1,2
1507,2566805250,,PCc2_uin_EOCMaxChargerP_kw,,,,.10000000,.00000000,23,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.807000000,16,3,4
1508,2566805250,,PCc2_udi_EOCWhCharged_whr,,,,1.00000000,.00000000,39,32,0,,.0000,4294967295.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.813000000,32,5,8
1509,2566807555,,PCc3_udi_BatteryID_xx,,,,1.00000000,.00000000,7,32,0,,.0000,4294967295.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.820000000,0,1,4
1510,2566807555,,PCc3_uin_BMSVersion_xx,,,,1.00000000,.00000000,39,16,0,,.0000,65535.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.823000000,32,5,6
1511,2566807555,,PCc3_uin_CommProtocol_xx,,,,1.00000000,.00000000,55,16,0,,.0000,65535.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.830000000,48,7,8
1512,2566803459,,PCc3_usi_PowerLevel_xx,,,,1.00000000,.00000000,7,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.837000000,0,1,1
1513,2566803459,,PCc3_usi_ChargerInside_xx,,,,1.00000000,.00000000,15,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.840000000,8,2,2
1514,2566803459,,PCc3_usi_BMSIdentified_xx,,,,1.00000000,.00000000,16,8,1,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.847000000,16,3,3
1515,2566803459,,PCc3_usi_OutletNumber_xx,,,,1.00000000,.00000000,31,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.850000000,24,4,4
1516,2566803459,,PCc3_udi_ChargerSerial_xx,,,,1.00000000,.00000000,39,32,0,,.0000,4294967295.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.853000000,32,5,8
1517,2566807811,,PCc3_udi_VIN1_xx,,,,1.00000000,.00000000,7,64,0,,.0000,18446744073710000000.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.860000000,0,1,8
1518,2566807827,,PCc3_udi_VIN2_xx,,,,1.00000000,.00000000,7,64,0,,.0000,18446744073710000000.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.870000000,0,1,8
1519,2566807843,,PCc3_udi_VIN3_xx,,,,1.00000000,.00000000,7,64,0,,.0000,18446744073710000000.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.877000000,0,1,8
1520,2566808323,,PCc3_uin_ESMMaxCap_ahr,,,,.10000000,.00000000,55,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.887000000,48,7,8
1521,2566808323,,PCc3_uin_ESMMaxI_a,,,,.10000000,.00000000,23,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.890000000,16,3,4
1522,2566808323,,PCc3_uin_ESMMaxP_kw,,,,.10000000,.00000000,39,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.893000000,32,5,6
1523,2566808323,,PCc3_uin_ESMMaxV_v,,,,.10000000,.00000000,7,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.900000000,0,1,2
1524,2566804227,,PCc3_uin_MaxV_v,,,,.10000000,.00000000,7,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.907000000,0,1,2
1525,2566804227,,PCc3_uin_MaxI_a,,,,.10000000,.00000000,23,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.910000000,16,3,4
1526,2566804227,,PCc3_uin_MaxP_kw,,,,.10000000,.00000000,39,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.917000000,32,5,6
1527,2566808579,,PCc3_usi_BMSTransferReady_xx,,,,1.00000000,.00000000,7,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.923000000,0,1,1
1528,2566804483,,PCc3_usi_TransferReady_xx,,,,1.00000000,.00000000,7,8,0,,.0000,255.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.930000000,0,1,1
1529,2566804483,,PCc3_uin_ReadyCurrent_a,,,,.10000000,.00000000,15,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.933000000,8,2,3
1530,2566808835,,PCc3_uin_ReqI_a,,,,.10000000,.00000000,7,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.940000000,0,1,2
1531,2566808835,,PCc3_uin_ReqP_kw,,,,.10000000,.00000000,39,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.947000000,32,5,6
1532,2566808835,,PCc3_uin_ReqV_v,,,,.10000000,.00000000,23,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.950000000,16,3,4
1533,2566808899,,PCc3_uin_ESSI_a,,,,.10000000,.00000000,7,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.957000000,0,1,2
1534,2566808899,,PCc3_usi_ESST_c,,,,1.00000000,-40.00000000,47,8,0,,-40.0000,215.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.963000000,40,6,6
1535,2566808899,,PCc3_uin_ESSV_v,,,,.10000000,.00000000,23,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.967000000,16,3,4
1536,2566808963,,PCc3_uin_ESSSoC_pct,,,,.10000000,.00000000,7,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.977000000,0,1,2
1537,2566808963,,PCc3_uin_TimetoFull_s,,,,1.00000000,.00000000,23,16,0,,.0000,65535.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.980000000,16,3,4
1538,2566809091,,PCc3_uin_ESMAbortCharge_xx,,,,1.00000000,.00000000,7,16,0,,.0000,65535.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.987000000,0,1,2
1539,2566804995,,PCc3_uin_ChargerAbort_xx,,,,1.00000000,.00000000,7,16,0,,.0000,65535.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:34.993000000,0,1,2
1540,2566809347,,PCc3_uin_EOCAvgCellT_c,,,,.10000000,.00000000,55,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:35.003000000,48,7,8
1541,2566809347,,PCc3_uin_EOCEndingSoC_pct,,,,.50000000,.00000000,23,16,0,,.0000,32767.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:35.007000000,16,3,4
1542,2566809347,,PCc3_uin_EOCMaxCellT_c,,,,.10000000,.00000000,39,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:35.010000000,32,5,6
1543,2566809347,,PCc3_uin_EOCStartingSoC_pct,,,,.50000000,.00000000,7,16,0,,.0000,32767.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:35.013000000,0,1,2
1544,2566805251,,PCc3_uin_EOCAhCharged_ahr,,,,.10000000,.00000000,7,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:35.027000000,0,1,2
1545,2566805251,,PCc3_uin_EOCMaxChargeP_kw,,,,.10000000,.00000000,23,16,0,,.0000,6553.5000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:35.030000000,16,3,4
1546,2566805251,,PCc3_udi_EOCWhCharged_whr,,,,1.00000000,.00000000,39,32,0,,.0000,4294967295.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:35.033000000,32,5,8
1547,2365508143,,Use_PCAN_diag_channel_to_decode,,,,1.00000000,.00000000,0,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:35.043000000,0,1,1
1548,2566849825,,PCbo_en_RHHeightSelectUp,,,,1.00000000,.00000000,0,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:35.050000000,0,1,1
1549,2566849825,,PCbo_en_RHHeightSelectDown,,,,1.00000000,.00000000,2,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:35.053000000,2,1,1
1550,2566849825,,PCbo_en_RHServiceModeSelect,,,,1.00000000,.00000000,4,2,1,,.0000,3.0000,,,2013-01-01,2020-12-12,True,2014-06-18 15:06:35.060000000,4,1,1
1551,2498752259,,PCpt_bo_TMUseRawSpeed,,,,1.00000000,.00000000,10,1,1,,.0000,1.0000,,,2013-01-01,2020-12-12,True,2014-07-02 09:04:28.130000000,10,2,2
1552,2498752259,,PCpt_en_TMCommandCounter_xx,,,,1.00000000,.00000000,4,4,1,,.0000,15.0000,,,2013-01-01,2020-12-12,True,2014-07-02 09:06:11.913000000,4,1,1
1553,2365484270,,PCtc_en_Driver1WorkingState,,,,1.00000000,.00000000,0,3,1,,.0000,7.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:16.520000000,0,1,1
1554,2365484270,,PCtc_en_Driver2WorkingState,,,,1.00000000,.00000000,3,3,1,,.0000,7.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:16.523000000,3,1,1
1555,2365484270,,PCtc_en_VehicleMotion,,,,1.00000000,.00000000,6,2,1,,.0000,3.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:16.527000000,6,1,1
1556,2365484270,,PCtc_en_Driver1TimeRelatedStates,,,,1.00000000,.00000000,8,4,1,,.0000,15.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:16.530000000,8,2,2
1557,2365484270,,PCtc_en_DriverCard1,,,,1.00000000,.00000000,12,2,1,,.0000,3.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:16.533000000,12,2,2
1558,2365484270,,PCtc_en_VehicleOverspeed,,,,1.00000000,.00000000,14,2,1,,.0000,3.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:16.537000000,14,2,2
1559,2365484270,,PCtc_en_Driver2TimeRelatedStates,,,,1.00000000,.00000000,16,4,1,,.0000,15.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:16.540000000,16,3,3
1560,2365484270,,PCtc_en_DriverCard2,,,,1.00000000,.00000000,20,2,1,,.0000,3.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:16.543000000,20,3,3
1561,2365484270,,PCtc_en_SystemEvent,,,,1.00000000,.00000000,24,2,1,,.0000,3.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:16.547000000,24,4,4
1562,2365484270,,PCtc_en_HandlingInformation,,,,1.00000000,.00000000,26,2,1,,.0000,3.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:16.550000000,26,4,4
1563,2365484270,,PCtc_en_TachographPerformance,,,,1.00000000,.00000000,28,2,1,,.0000,3.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:16.553000000,28,4,4
1564,2365484270,,PCtc_en_DirectionIndicator,,,,1.00000000,.00000000,30,2,1,,.0000,3.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:16.557000000,30,4,4
1565,2365484270,,PCtc_uin_OutputShaftSpeed_rpm,,,,.12500000,.00000000,32,16,1,,.0000,8031.8750,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:16.560000000,32,5,6
1566,2365484270,,PCtc_uin_VehicleSpeed_kph,,,,.00390625,.00000000,48,16,1,,.0000,250.9960,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:16.567000000,48,7,8
1567,2431649768,,LaneDepartureLeft,,,,1.00000000,.00000000,0,2,1,,.0000,3.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:15.820000000,0,1,1
1568,2431649768,,LaneDepartureRight,,,,1.00000000,.00000000,2,2,1,,.0000,3.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:15.823000000,2,1,1
1569,2431649768,,LaneDepartureImminent_RightSide,,,,1.00000000,.00000000,4,2,1,,.0000,3.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:15.827000000,4,1,1
1570,2431649768,,LaneDepartureImminent_LeftSide,,,,1.00000000,.00000000,6,2,1,,.0000,3.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:15.830000000,6,1,1
1571,2432593896,,SpeedOfForwardVehicle,,,,1.00000000,.00000000,0,8,1,,.0000,250.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:15.780000000,0,1,1
1572,2432593896,,DistanceToForwardVehicle,,,,1.00000000,.00000000,8,8,1,,.0000,250.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:15.780000000,8,2,2
1573,2432593896,,AdaptiveCruiseControlSetSpeed,,,,1.00000000,.00000000,16,8,1,,.0000,250.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:15.787000000,16,3,3
1574,2432593896,,AdaptiveCruiseControlMode,,,,1.00000000,.00000000,24,3,1,,.0000,7.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:15.790000000,24,4,4
1575,2432593896,,AdaptiveCruiseCtrlSetDistMode,,,,1.00000000,.00000000,27,3,1,,.0000,7.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:15.793000000,27,4,4
1576,2432593896,,ACCTargetDetected,,,,1.00000000,.00000000,48,2,1,,.0000,3.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:15.797000000,48,7,7
1577,2432593896,,ACCSystemShutoffWarning,,,,1.00000000,.00000000,50,2,1,,.0000,3.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:15.800000000,50,7,7
1578,2432593896,,ACCDistanceAlertSignal,,,,1.00000000,.00000000,52,2,1,,.0000,3.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:15.803000000,52,7,7
1579,2432593896,,RoadCurvature,,,,.00781250,-250.00000000,32,16,1,,-250.0000,251.9920,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:15.807000000,32,5,6
1580,2432593896,,ForwardCollisionWarning,,,,1.00000000,.00000000,54,2,1,,.0000,3.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:15.810000000,54,7,7
1581,2498633987,,PCpt_usi_SWSubVer_xx,,,,1.00000000,.00000000,56,8,1,,.0000,255.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:16.310000000,56,8,8
1582,2498633987,,PCpt_usi_ShiftState4Time_ms,,,,10.00000000,.00000000,24,8,1,,.0000,.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:16.313000000,24,4,4
1583,2498633987,,PCpt_usi_ShiftState3Time_ms,,,,10.00000000,.00000000,16,8,1,,.0000,.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:16.317000000,16,3,3
1584,2498633987,,PCpt_usi_ShiftState2Time_ms,,,,10.00000000,.00000000,8,8,1,,.0000,.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:16.320000000,8,2,2
1585,2498633987,,PCpt_usi_ShiftState1Time_ms,,,,10.00000000,.00000000,0,8,1,,.0000,.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:16.323000000,0,1,1
1586,2565866499,,PCpt_usi_DriverTorqueDmd_pct,,,,1.00000000,-125.00000000,8,8,1,,-125.0000,125.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:17.613000000,8,2,2
1587,2565866499,,PCpt_usi_MotorTorque_pct,,,,1.00000000,-125.00000000,16,8,1,,-125.0000,125.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:17.617000000,16,3,3
1588,2565866499,,PCpt_uin_MotorSpd_rpm,,,,.12500000,.00000000,24,16,1,,.0000,8031.8750,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:17.620000000,24,4,5
1589,2565867755,,PCax_uin_HydraulicPressure_psi,,,,.04580000,.00000000,0,16,1,,.0000,3001.5030,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:15.727000000,0,1,2
1590,2566783308,,PCwl_en_Client1LinkQuality,,,,1.00000000,.00000000,48,4,1,,.0000,15.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:16.063000000,48,7,7
1591,2566783308,,PCwl_en_Client1Signal_pct,,,,1.00000000,.00000000,40,8,1,,.0000,255.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:16.067000000,40,6,6
1592,2566783308,,PCwl_uin_Client1ID_xx,,,,1.00000000,.00000000,20,20,1,,.0000,.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:16.070000000,20,3,5
1593,2566783308,,PCwl_uin_Client1ServerID_xx,,,,1.00000000,.00000000,0,20,1,,.0000,.0000,,,2014-12-01,2024-12-01,True,2015-01-11 11:21:16.073000000,0,1,3
